authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount
712484667409051650,Chris Sosa,ChristianStormT,2016-03-22 21:42:36,0,42,946
47534195,Jorge Luis Zazueta,elplebe83,2009-06-15 21:45:09,0,851,4980
1663541358,@QuadratinMexico,QuadratinMexico,2013-08-11 16:13:10,0,27428,4031
234088034,EL INFORMANTE ,ElInformanteMX,2011-01-04 14:37:28,0,261154,220295
30773597,Polimnia Romana ,polimniaromana,2009-04-12 19:35:01,0,14444,2077
137612440,El Sur periódico de Guerrero,elsurdeguerrero,2010-04-27 01:13:06,0,47693,19
103963822,Milenio Televisión,mileniotv,2010-01-11 14:42:06,1,911134,1
610287228,Salvador Ramón Aviña,sr_avina,2012-06-16 13:05:25,0,115,321
180826788,Leticia Fernández,Lety1962,2010-08-20 09:54:49,0,18,48
960316925275451394,Malcolm Craig,heremalcolm,2018-02-04 18:59:31,0,9,141
123164025,RETO diario,retodiariomx,2010-03-15 00:08:28,0,14337,1516
745842302,TERESA SALAZAR PERIODISMO INDEPENDIENTE OFICIAL,TERE_MIDELEGA,2012-08-08 14:00:05,0,1317,4999
37055664,StarMedia Latino,StarMedia_Lat,2009-05-01 16:03:26,0,13801,212
1024017798799011840,El Escrutador,ElEscrutadorMx,2018-07-30 13:44:03,0,88,240
179148981,Serpa Producciones,EntornoTVC,2010-08-16 10:39:00,0,364,206
2674163930,MexNews Digital ,mexnewz,2014-07-23 09:26:39,0,16925,4275
901896086,accionsinbarreras,accionsinbarrer,2012-10-24 08:07:42,0,2184,1876
932709270,Tu Ciudad de México,TuCiudadMX,2012-11-07 13:00:11,0,1818,1488
2671864189,Agencia Consciencia Network,consciencianet,2014-07-22 22:42:50,0,1048,101
830560687810162693,Carlos,CarlosGomezUR,2017-02-11 17:34:33,0,76,145
163909651,Μαrία Αrrίοια ,Rataflax,2010-07-07 09:38:13,0,215,215
193586741,Luigi Borgia,lobito1970,2010-09-21 23:35:28,0,427,664
38980368,Jorge Varela,vErGiL1991,2009-05-09 20:43:28,0,821,2512
212115164,arturodetexas,arturodetexas,2010-11-04 23:07:00,0,2212,1075
266756330,Fernando R. L.,fdorlomeli,2011-03-15 13:16:53,0,1341,2580
88108683,Camerino E. Márquez,camerinomarquez,2009-11-06 22:05:41,0,898,218
533989251,Jesús Alberto Gaspa,AlbetoJess,2012-03-22 23:21:25,0,203,2356
510909206,Maar ,Maarx_,2012-03-01 15:50:32,0,223,242
77216246,Lili@n@ López,LiLoBach,2009-09-25 07:43:18,0,451,1994
1358265319,giovani hoyos ,giovanihoyos3,2013-04-16 19:13:37,0,47,73
72937865,MSN México,MSNMex,2009-09-09 14:07:53,1,133543,201
635152756,RESCATE GRUPO CÓNDOR,Rescate_Condor,2012-07-13 23:52:42,0,6086,197
903082716467527680,Radio Cielos Latinos,R_cieloslatinos,2017-08-30 20:31:12,0,146,107
291772948,MILITARIZADO CÓNDOR,MILITARCONDOR,2011-05-02 09:57:33,0,496,232
1935742783,Ciro Gómez Leyva,CiroGomezL,2013-10-04 16:52:06,1,1752090,365
813788009124376576,lume016,lume016,2016-12-27 10:45:55,0,10909,9322
137462811,NOTIVIC,NOTIVICLAVERDAD,2010-04-26 14:46:06,0,276,574
1033061915323457537,CNAR ASMAC,CNAR_ASMAC,2018-08-24 12:42:08,0,7,42
35541975,MVS Noticias,MVSNoticias,2009-04-26 13:29:57,1,1888500,3082
1080331724540780544,Aspectos Yucatán,Aspectos_yuc,2019-01-01 23:15:29,0,56,374
780103512155824128,Imagen Televisión,ImagenTVMex,2016-09-25 11:55:45,1,587887,340
172833569,Azula Karamazov,azula_karamazov,2010-07-30 12:39:50,0,77,377
206000446,M. en GIRD. Jorge Peña Cruz -Cuervo Vigía-,Cuervo_vigia,2010-10-21 20:09:18,0,1559,3708
911758861207523328,Elena Urióstegui,EleUriostegui,2017-09-23 19:07:06,0,26,24
726806982, JC Gutiérrez ,dragon02red,2012-07-30 14:38:25,0,30625,91
435544278,Nuestra Gente CA,NuestraGenteCA,2011-12-12 23:24:37,0,260,257
588279363,LA Educación,LAEDUS,2012-05-23 04:56:59,0,232,285
115140821,Tato barato,tato_barato,2010-02-17 12:56:58,0,133,909
146456894,Miradas,miradasmx,2010-05-21 07:46:47,0,345,588
1386071005,ılLAPIZ CONCIENTElı,yeremi_oficial,2013-04-27 22:01:56,0,565,195
14904291,Darío Mercado,dariomercado,2008-05-25 20:25:24,0,1752,4962
1059161403096027136,NoticiasDelDia,NoticiasDelDi13,2018-11-04 13:12:11,0,28,138
1378453387,Pasa en Cancún que..,PasaEnCancun,2013-04-24 20:09:04,0,701,807
785290674270724096,imagenzea,imagenZea,2016-10-09 19:27:41,1,140254,602
4492855272,De puerta en puerta,dppzina,2015-12-07 22:09:28,0,66,74
309516801,Paso al Diván,paso_al_divan,2011-06-02 00:45:55,0,230,1168
44554692,La Jornada Impresa,LaJornada,2009-06-03 23:35:09,0,1270820,16
291198389,Huixquilucan,Huitzquillocan,2011-05-01 10:25:56,0,20458,90
146621320,Mary Carmen,maica6,2010-05-21 16:58:42,0,384,825
1035238501329989632,AvimexNews,avimexnews,2018-08-30 12:51:07,0,104,464
297110046,Tráfico Puebla,TraficoPuebla,2011-05-11 17:25:57,0,37572,268
481767737,NENITA LINDAP,NENITALINDAP,2012-02-02 22:45:42,0,36,102
811562079576621056,Caracas Bikers Moto Club,ccsbikers_mc,2016-12-21 07:20:52,0,216,335
95134013,Traffic CARACAS,traffiCARACAS,2009-12-06 22:18:48,0,1652626,98138
904866171882692608,EstaciónMedina,EstacionMedina1,2017-09-04 18:38:01,0,223,78
2181220531,David Trujillo,domartrujillo,2013-11-07 19:28:22,0,120,1534
971235996,porlanota.com,porlanota1,2012-11-25 21:26:26,0,683,132
851589805393588225,Prettymex,guerisilla8,2017-04-10 18:16:46,0,1300,1707
1037504796008308736,Bety MePa,mepa_bety,2018-09-05 18:56:34,0,289,528
139765455,lucy,lucyespinosan,2010-05-03 10:23:12,0,306,637
112215663,LOBITO  ,Rammoncho,2010-02-07 11:20:36,0,14997,13262
2925091440,Vero D`az,mvdiaz74,2014-12-09 21:35:18,0,88,589
613127432,Domingo 7,domingo7th,2012-06-19 22:26:23,0,1501,451
607889686,Carlos,rockambulo,2012-06-14 00:35:52,0,40,196
1802843142,Tru Est Fab,FabtoothFabiola,2013-09-07 22:52:10,0,7,42
1047863728895643653,Artörius,Artoriusgg,2018-10-04 08:59:16,0,21,85
2799065717,POSTAmx,postamx,2014-10-01 16:26:31,0,11082,1051
1077962244,XEVA TABASCO,XEVATabasco,2013-01-10 17:17:17,0,63884,1076
101316328,Gerardo Vieyra,gevieyra,2010-01-02 15:21:02,0,895,4156
1556790222,ernesto,ernesto98582291,2013-06-29 18:13:33,0,16,93
8091552,El Siglo de Torreón,torreon,2007-08-09 17:21:55,1,185314,316
605702158,Reportero El Siglo de Torreón,siglotw09,2012-06-11 13:54:33,0,470,312
1043631815750225920,Mario,Mario83367929,2018-09-22 16:43:09,0,1,101
135228435,Vértigo Político,VertigoPolitico,2010-04-20 12:07:07,0,81777,17132
922804504352960512,Alejandra Lopez,TuAlela,2017-10-24 06:38:33,0,97,8
922361051051683840,Toño Frias,TonaFriasV,2017-10-23 01:16:26,0,41,33
1413528254,Once Noticias,OnceNoticiasTV,2013-05-08 12:26:52,1,137659,385
3281191117,Noticias de Yucatán,NotideYuc,2015-07-15 20:14:52,0,752,516
31023547,Reporte Índigo,Reporte_Indigo,2009-04-13 19:47:10,1,982162,729
557078430,Señor Conejo,JCarlos_Arroyo,2012-04-18 10:08:51,0,1683,287
196753676,NOTICIERO ANIMAL  ,NoticieroAnimal,2010-09-29 14:52:27,0,58878,990
989198381909200897,Informe Fracto,InformeFracto,2018-04-25 11:44:07,0,363,590
1067609203060072448,AguarenaEditorial,AguarenaE,2018-11-27 20:40:44,0,123,119
2482888046,LA PRENSA,laprensaoem,2014-05-07 17:24:36,0,22414,2662
472534598,A.M.,Aletz81,2012-01-23 19:46:54,0,86,55
432710841,Carlos Rivero G,doncarlosrivero,2011-12-09 11:58:24,0,136,278
102279821,Toño López H.,festono,2010-01-05 23:13:19,0,151,683
1562644110,Unións Agrarias-UPA,unions_agrarias,2013-07-02 03:11:14,0,1264,720
177250563,Alvizua,JAlv0901,2010-08-11 11:07:43,0,630,2160
107280900,Erick Becerra,erickbecerra1,2010-01-21 20:19:21,0,12269,3875
102543381,red label,pisco27,2010-01-06 19:54:08,0,73,70
107641065,Andres Rodriguez,Andyboy72,2010-01-23 00:42:58,0,79,659
88018156,gschievenini,gschievenini,2009-11-06 13:50:54,0,1687,1240
1283654982,José Mauricio,Mauricio_Chaco,2013-03-20 10:17:39,0,32,102
12283772,Poio Tampico,yopoio,2008-01-15 10:41:27,0,2118,2710
928732861,Diario Pásala,DiarioPasala,2012-11-05 18:59:23,0,16576,269
2244235526,Primera Plana MX,1aplanamx,2013-12-13 11:45:07,0,31889,1772
1045860157652127744,Raymundo,Raymund45502278,2018-09-28 20:17:47,0,1,35
2819933451,Derechos Humanos México,DerHMex,2014-10-09 10:48:00,0,1765,501
850669138775351296,el loco de la colina,3c0ss,2017-04-08 05:18:22,0,57,361
722594682245668865,Nina Covadonga,brickmanisaiah,2016-04-19 19:16:12,0,7,95
722593113215234049,Lilian Miranda,lytuhotoha0,2016-04-19 19:09:58,0,30,54
722564797687054336,Samantha Ortega,samanth34771518,2016-04-19 17:17:27,0,243,224
931086727,Diana Messua,anianamendogeli,2012-11-06 20:57:09,0,7,94
208140724,Zelda Mikkelsen,zelmikk,2010-10-26 12:22:34,0,1329,416
418582752,Carlos  ,JoseCarlos_MA,2011-11-22 04:29:46,0,2679,88
134878233,ROBERTO MONTALVO,betomontalvo,2010-04-19 12:17:12,0,6,120
73038022,MARION PENSADO,MarionPensado,2009-09-09 22:09:57,0,226,491
129850323,dante paulin,villo_dante,2010-04-05 10:11:28,0,304,683
281086672,Marcela Vazquez,marcelavazquezc,2011-04-12 10:12:49,0,4341,3855
111166219,GuateFutbol,guatefut,2010-02-03 18:51:12,0,51540,55
137738496,Francisco Contreras,fcontreras2702,2010-04-27 10:15:50,0,393,1090
370966871,DMSP DGO,DMSPDGO,2011-09-09 17:36:34,0,26708,437
178158648,SCrashNeT,SCrashNeT,2010-08-13 19:09:02,0,308,208
185751836,Cesar Montiel,cesarmco8,2010-09-01 13:12:13,0,20,338
2386093222,Anael,AngelDLuz_Anael,2014-03-05 12:23:15,0,7623,4327
148810778,María Rossana Méndez,ma_rossana19,2010-05-27 11:19:57,0,832,355
213101907,alberto,pkalbertito,2010-11-07 17:54:07,0,4,50
183834585,Rafita,rafabalderrama,2010-08-27 18:47:54,0,55220,385
193766079,@zapatomugroso,ZAPATOMUGROSO,2010-09-22 10:52:34,0,184,133
236256131,Luis Sánchez (EvTC),ETC_LUISSANDIZ,2011-01-09 22:52:49,0,126,227
899083152106192896,azul vazquez,azulv26,2017-08-19 19:38:22,0,5,99
1523269549,@martirisate16,martirisate16,2013-06-16 15:23:14,0,123,132
2967113572,Oscar Niembro,OscarNiembro,2015-01-07 19:48:20,0,16,973
94386826,carlos Mendez,carlos_ivan_93,2009-12-03 12:40:55,0,8,190
2433122209,Ernesto Altamirano,rubber1966,2014-04-07 23:45:28,0,7,15
155717944,Jesús Soto Torres,werther1832,2010-06-14 16:38:47,0,151,1497
3171435475,Juan Daniel Alejandre Peláez - Y'HAX.,Nitewing9410,2015-04-24 17:23:05,0,155,525
1031997435965566976,Seremi de Hacienda - Biobío,MH_BioBio,2018-08-21 14:12:17,0,678,343
1948683068,Cesar Castaneda,Luckastaneda,2013-10-08 23:48:27,0,32,146
2485503690,Space Automotive,SpaceAutomotive,2014-05-09 09:05:04,0,23,227
7831702,marfil_heuze,heuze_marfil,2007-07-30 16:27:58,0,925,2336
286673316,Cristina,Cristina_MC_,2011-04-23 07:24:39,0,925,919
133518880,Patty La Belle ,Patsygor,2010-04-15 18:51:20,0,187,347
3233932968,El Principito,JavCampos13,2015-06-02 12:58:56,0,399,164
271957292,B,chucky3609,2011-03-25 08:34:40,0,149,197
444070403,Herberth De La Rosa,HerthDeLaRosaGT,2011-12-22 15:22:08,0,4382,769
3286040974,Fanáticos del Club Xelajú MC,FanClubXelajuMC,2015-05-17 20:11:57,0,1769,20
224724689,Irving Mendoza,Irving__17,2010-12-09 12:22:35,0,231,667
1950266563,Coapa,EnCoapa_,2013-10-09 16:44:43,0,22691,6687
1253164892,luis hernandez gutie,luisher19238118,2013-03-08 19:52:38,0,18,89
976449340494548992,Citlali Q,CitlaliQ1,2018-03-21 07:23:59,0,23,122
570856346,Andrea González,SoylaGonzalez,2012-05-04 08:04:07,0,1502,2456
1607303376,C M,CM_CDMX,2013-07-19 21:28:44,0,11,19
1398665126,Roman Lopez,Romasonilove,2013-05-02 20:28:31,0,9,154
884176272007548930,Milpaktli AC,Milpaktli,2017-07-09 16:23:45,0,349,684
190370642,Noel Alvarado,noelalvaradom,2010-09-13 13:49:05,0,1342,1478
1083747163195158528,Alberto,Alberto28683232,2019-01-11 09:27:13,0,34,199
782303796428877824,911Chiapas,911chiapas,2016-10-01 13:38:54,0,9305,194
975865244542210049,Ángel Exterminador 33,LuisRebollar12,2018-03-19 16:42:59,0,154,925
211778170,Maya en Bici,MayaEnBici,2010-11-04 00:51:52,0,18153,1333
50867851,Martha Llanos,marthallanos,2009-06-25 19:42:52,0,3726,1225
770613624079396866,PRECAUCIÓN,RetioMX,2016-08-30 07:26:20,0,4538,95
761708530390867968,Reporterita CDMX,NtaRoja,2016-08-05 17:40:40,0,14949,95
214256893,Eligio Del Awiizotl,EligioAwiizotl,2010-11-10 17:40:53,0,2929,4310
133757648,David Morga Oficial,DavidcMorgaofic,2010-04-16 09:05:55,0,19334,9783
157480551,Masram marsam,infinito168,2010-06-19 17:40:50,0,1089,1142
612943464,Blanca ,sipbla,2012-06-19 15:10:05,0,401,463
534887779,Revista TMX,RevistaTMX,2012-03-23 19:36:23,0,1073,224
1944222290,Paola Virrueta,PaolaVirrueta,2013-10-07 08:07:52,1,35421,1002
211965340,Ger Galvan,Ger_Galvan,2010-11-04 13:31:52,0,85,91
987437116882866176,Booker Jbd,EfrenJbd0124,2018-04-20 15:05:29,0,111,295
1070164615,CFFEE CLETO ,cooffeecyclist,2013-01-08 00:35:11,0,157,671
1087435422698012672,Arq. Daniel Esqueda,arq_esqueda,2019-01-21 13:43:03,0,0,10
2372256601,La Jornada San Luis,JornadaSanLuis,2014-03-04 12:19:32,0,9522,1608
308648577,Aris,arisermen,2011-05-31 13:23:50,0,500,837
1376937318,Manuel Echevarria P,mechevarriap,2013-04-24 06:39:56,0,72,135
807505207,El MadaFaKa !!!,MickyElRoto,2012-09-06 13:59:26,0,222,984
855412657654030337,Águila 1 Base Inteligencia,codigorojoj,2017-04-21 07:27:25,0,1674,2065
76957371,Un Tal Christian Said,christiansaids,2009-09-24 08:52:47,0,1721,994
4482351500,academicoscolbach,academicosdeba4,2015-12-06 22:38:31,0,1377,3760
2328833275,Elias Omar Banda Rmz,BandaEliasOmar,2014-02-05 07:55:53,0,68,130
908570116287107072,Mar Luk,LukazSamay,2017-09-14 23:56:10,0,40,289
133781758,El Aguila Compañía de Seguros,elaguilaseguros,2010-04-16 10:20:27,0,6573,2224
1055861742310486016,Servicios Municipales y Protección Civil Tepeaca,SMyPCTepeaca,2018-10-26 10:40:31,0,442,11
1905074270,GUADALUPE DELGADO,PEQUEGD,2013-09-25 12:41:10,0,270,991
824524766,YHVH,yavheu,2012-09-14 22:15:09,0,185,1119
136064865,Claudia Paola,clauddiappaola,2010-04-22 17:17:38,0,106,671
334209805,Rosa Ma Huerta,ma_val,2011-07-12 12:58:23,0,2142,526
1039369538582790148,OsO Valencia.,NEBUROSO2817,2018-09-10 22:26:23,0,11,71
77204645,Rox,rox_bruguera,2009-09-25 06:44:14,0,60,139
138134645,🅝🅘🅚🅚🅘 🅩🅐🅓🅞🅣 🅜🅡 ,ZadotMR,2010-04-28 12:27:57,0,481,2606
1487065669,Cortoteca México,CortotecaMexico,2013-06-06 00:48:52,0,2369,972
927631226814558209,Jr,Jr99985972,2017-11-06 14:18:13,0,18,523
184960680,El caminante,IrvinBelmonte,2010-08-30 16:30:59,0,210,1714
1099127674268721153,La Carrasco Tlalpan,LaCarrascoTlp,2019-02-22 20:03:53,0,70,168
54470725,Pepe Chuy,chuy_cuantico,2009-07-07 00:21:26,0,594,1682
155772163,josé enrique,jpenioche,2010-06-14 19:48:48,0,7341,7665
605026616,Argel Reyes,ArgelLuney,2012-06-10 20:11:44,0,127,385
95075516,Raquel,RakeL1ta,2009-12-06 15:26:55,0,425,428
65637350,(girl) interlude: shadow,_Fabbv,2009-08-14 07:43:54,0,289,359
118775283,Ismike Zamora,zafi1920,2010-03-01 12:24:43,0,32,529
390297086,Miguel del Castillo,mdelcastillop,2011-10-13 13:23:34,0,119,193
3917740812,Promóvil 99 ,promovil99,2015-10-16 15:21:04,0,3047,21
2696236536,Pastelería Aranzazu Atención,PA_Aranzazu,2014-07-31 11:48:26,0,83,10
3519341055,César Mendoza,CesarMe25198134,2015-09-01 21:58:10,0,124,232
49540008,Juan Becerra Acosta,juanbaaq,2009-06-21 22:48:26,1,93837,1273
1088942378084429824,Alejandro,xela_cdmx,2019-01-25 17:31:09,0,53,771
99124747,blekoner,blekoner,2009-12-24 09:42:14,0,345,1583
82619242,Sr. Gato Di Ze,JCRoblesRios,2009-10-15 07:39:56,0,62,163
718651601234186240,Raul Caballero,lrchdz,2016-04-08 22:07:48,0,54,689
1005140420014166018,Vanguardia de Veracruz,Vanguardia_Mx,2018-06-08 11:32:05,0,3499,45
703999495,Guardia,Guardia98095612,2012-07-18 17:40:50,0,355,530
77050780,Giovanna Hernández,Noevening,2009-09-24 15:45:44,0,985,1208
861911432,Alcaldía Álvaro Obregón,AlcaldiaAO,2012-10-04 13:21:38,0,55481,367
133585770,𝐍𝐞𝐫𝐲 𝐌𝐨𝐫𝐚𝐥𝐞𝐬,NeryMorales666,2010-04-15 22:37:48,0,103,977
1070683457804689408,Leon,Leon23130438,2018-12-06 08:16:43,0,27,145
10713992,Charls Malagon,charlsmalagon,2007-11-29 11:17:56,0,337,260
127144142,Susiicaz,susiicaz,2010-03-27 23:56:22,0,481,550
200164848,César Giles,CesarGiles_,2010-10-08 10:13:16,0,461,1391
1030158008100237312,Jualitojc,jualitojc,2018-08-16 12:23:03,0,1,78
25110774,Sandra da Silva,sandydasilva,2009-03-18 11:21:40,0,343,373
278241075,“Grillotzin”,hiramrodriguez1,2011-04-06 16:08:02,0,6361,526
1023647865816731648,Denuncias Romero Rubio,DenunciasRubio,2018-07-29 13:14:04,0,1,7
90815388,Arturo Balderas R. ,abalra76,2009-11-18 00:24:20,0,261,765
63778068,Carlos Rodríguez ,carlosrudriguez,2009-08-07 11:19:09,0,734,380
375820240,Penelope Gutierrez,Tia_Penny,2011-09-18 13:59:22,0,91,180
400035897,jair martinez,mgjair,2011-10-28 06:14:34,0,89,355
110087800,entuxsentidos,entuxsentidos,2010-01-31 02:39:05,0,2497,303
1095821498575716352,Comentarios Chiapanecos,ComentariosChi1,2019-02-13 17:06:19,0,32,149
744668342254899200,En La Mira,enlamiranoticas,2016-06-19 17:09:02,0,72,136
871746452837605377,Córdoba 24 horas,Cordoba24h,2017-06-05 09:12:05,0,200,346
2230738260,El Observador,Observa_Chiapas,2013-12-04 19:45:52,0,415,457
3407060418,Armando Olvera,ArminOlvera,2015-08-31 14:02:21,0,739,864
1071133768252051458,Edwin,Delta111118686,2018-12-07 14:06:05,0,4,126
140218732,oswaldo perez,oswatee,2010-05-04 16:59:20,0,406,1110
41804459,Enrique Sánchez,enrisan,2009-05-22 06:47:00,0,2918,5001
2573700330,Nancy krrillo,nanykrrillo,2014-06-17 17:08:50,0,80,321
834361676,Revolución 3.0,Revolucion3_0,2012-09-19 17:48:29,0,160626,2194
635085003,Larojas,rojas_a_,2012-07-13 19:22:14,0,106,809
183858888,Tiempo CDMX,Tiempo_DF,2010-08-27 20:10:16,0,36918,83
762621282,Quiahuitzin,MonzonChipi,2012-08-16 18:25:46,0,35,232
78790356,GRUPO MILED,noticiasmiled,2009-09-30 21:28:28,0,15113,3478
103354662,Angel Del,angel_labastida,2010-01-09 13:25:52,0,141,636
2555261143,@tpuexclusivooficial,tpuexclusivo1,2014-06-08 12:04:56,0,133,39
181699862,Marccello,marvera40,2010-08-22 15:17:07,0,565,345
145336121,Alex Piñón,alexjournalist,2010-05-18 12:28:38,1,2047,1108
182971470,MisionPolitica,misionpolitica,2010-08-25 15:10:11,0,616,759
3157266182,SinEmbargo Al Aire,SinEmbargoTV,2015-04-15 06:28:16,0,11194,75
104717610,AlitasBlue,alitasblue,2010-01-13 23:02:02,0,678,1116
4781206874,Soy Mujer y ...,soymujerlat,2016-01-18 21:44:56,0,621,124
321662457, Monitoreo De Redes Sociales,Monitoreo103,2011-06-21 17:03:14,0,7909,1230
104707685,criteriohidalgo,CriterioHidalgo,2010-01-13 22:13:57,0,48101,9874
65505209,fronterainfo,fronterainfo,2009-08-13 17:52:33,0,37520,512
2270718426,prisci martines,MartinesPrisci,2013-12-31 12:54:08,0,2777,3576
987922842,Contexto Colima,ContextoColima,2012-12-03 21:20:56,0,5881,129
85877427,Zázil Carreras Ángeles,ZazilCarreras,2009-10-28 12:24:11,0,30749,6877
162401957,Giovanni Rod,giovannirodrigo,2010-07-03 09:09:46,0,2534,2516
356152811,Patrixia,patriccia26,2011-08-16 06:29:35,0,872,1195
38277042,88.9 Noticias,889Noticias,2009-05-06 15:09:11,1,336698,194
3405685325,EduardoBelloto,EduardoAlegri16,2015-08-06 08:16:26,0,1613,1498
193354323,Guillermo Espinosa,Guiesga,2010-09-21 10:29:20,0,3568,1981
312287129,nikk0c0rp,nikk0c0rp,2011-06-06 15:48:18,0,99,277
4855837444,Marurojasreportera,Marurojasreport,2016-01-27 20:17:54,0,3722,1004
1081771335385337856,Greko,Greko75977091,2019-01-05 22:35:59,0,5,12
2598223692,Málaga Urgente,MalagaUrgente,2014-07-01 10:34:21,0,2645,317
229869471,Oscar Bojorge,OscarBojorge,2010-12-23 09:15:22,0,279,1072
707215541057015809,J.A.,IngodwetrustJA7,2016-03-08 08:44:59,0,208,2919
27986223,DIARIO RÉCORD,record_mexico,2009-03-31 16:53:58,1,1576449,495
812205834,Amparo,DAmparo_,2012-09-08 21:08:09,0,243,442
2416284834,Sitio de Paola Rojas,paolarojascommx,2014-03-28 12:21:40,0,10639,321
95257207,Paola Rojas,PaolaRojas,2009-12-07 12:54:10,1,2114815,1124
151948639,Edd Robles,Mreddamaro,2010-06-04 11:22:41,0,42,203
602489980,Concentrado Noticias,ConcentradoNoti,2012-06-07 23:26:00,0,2094,1704
3465532285,Mario Isco S,MarioIsco,2015-09-05 19:50:42,0,32,104
17053262,Osvaldo R. Argüello,osvin,2008-10-29 16:00:36,0,111,865
260527102,Walter Hermosilla,WalteHermosilla,2011-03-03 19:50:17,0,3979,182
2255074124,Jenny,jennychez2012,2013-12-20 08:25:39,0,66,275
197812020,Axel,_AxelHernandezG,2010-10-02 08:44:32,0,82,861
751458367772717056,Omar Aguilar,Omar_AguilarG,2016-07-08 10:50:11,0,2230,2016
244520086,Doc Dave,redshawkins,2011-01-29 08:05:15,0,840,1632
2551009110,Sin Trabajo Infantil,SinTrabInfCTM,2014-06-06 15:28:27,0,1687,883
710244864403738625,Voz Pópuli,Vozpopulimx,2016-03-16 17:22:26,0,218,53
582262732,PuntoPorPuntoTV,PuntoPorPuntoTV,2012-05-16 17:34:49,0,9546,808
65399366,Conejo Bandido,polloZen,2009-08-13 10:16:46,0,177,259
2364855776,carlos,cglez70,2014-02-27 19:01:07,0,9,48
81617273,Jorge Aguilar M,jorge_lid,2009-10-11 09:26:03,0,10,309
512398958,Gabriela de la Riva,delarivaG,2012-03-02 14:05:36,0,7897,5254
280165274,Javier Alvarez,JavierAlvFer,2011-04-10 13:39:07,0,139,175
333608011,Drogas México,DrogasMx,2011-07-11 14:10:06,0,3579,859
42164774,★★Ms.Turner★★,Naievl,2009-05-23 22:40:21,0,183,310
73479698,Erik Hernández,FED0,2009-09-11 14:45:38,0,357,603
212463603,Jugo,Christianjugo,2010-11-05 22:11:38,0,593,359
1058977152140562432,Angelgonzalez,Angelgo88979060,2018-11-04 01:00:02,0,199,1359
1292274588,Soy #Fifi Morena  y #YSQ No Me Representan,vecinos_tlalpan,2013-03-23 13:27:47,0,8465,355
525112886,Guillermo Segura,memosegura11,2012-03-15 00:57:10,0,6042,257
886630862460248064,Yodita (PARODIA),YoditaDice,2017-07-16 10:57:25,0,824,1026
3153240930,Rocio Navarro,chionc1t,2015-04-13 12:13:56,0,377,631
44899555,Marco A. Muñiz ,mmuniz_s,2009-06-05 08:10:11,0,3749,844
2971849827,Línea Política,linea_politica,2015-01-10 13:27:25,0,187,390
844986846832574464,Quehacer Político,QueHacerPolitic,2017-03-23 12:58:58,0,444,841
123747400,Dani,danieltmonroy,2010-03-16 21:28:05,0,358,801
1102893719357816833,cp_davicho,cp_davicho,2019-03-05 05:28:48,0,0,6
269091079,Marcos Alamilla,rayo_dejalisco,2011-03-19 20:43:32,0,85,224
265886318,YOLIS,yosoylalangarik,2011-03-14 02:58:40,0,1158,503
303585529,lopezcordoba1,lopezcordoba1,2011-05-22 21:59:44,0,1080,2068
369939768,Isidro Medina ,IsidroMedinaG,2011-09-08 00:08:06,0,698,1904
971858480897445891,El capi perros locos Alv.,omargmanzogmai1,2018-03-08 15:21:32,0,155,790
2752243294,Gilberto,gilmv07,2014-08-26 20:27:30,0,26,131
31053667,Dali,heyitsdalir,2009-04-13 22:09:07,0,1326,1953
887871116043317249,Mayra Lomeli,May150891,2017-07-19 21:05:44,0,15,104
185505075,Conejo19,Conejitoazul19,2010-08-31 22:11:43,0,717,729
595870941,Marco O.,ma_osuna7,2012-05-31 14:11:49,0,379,1029
366288853,Elphis,Elphiskalein,2011-09-01 16:32:31,0,44,174
139920854,Luxielena Martinez,Luxielena,2010-05-03 20:03:06,0,61,224
1053071075314085888,Alcaldía Cuajimalpa de Morelos,AlcCuajimalpa,2018-10-18 17:51:24,0,17624,77
91259754,p. lane,unamoshkita,2009-11-19 21:23:25,0,125,214
1963929614,Barquisigochilango,AliRMendozaA,2013-10-15 21:59:52,0,99,492
1006688421157302272,Vecinos de Iztacalco,iztacalco_de,2018-06-12 18:03:17,0,24,165
2369824783,Juan Gotti,MGONWULF,2014-03-02 22:09:42,0,13,78
911016360548823040,Reportero El Siglo de Torreón,siglotw28,2017-09-21 17:56:41,0,448,1
114947799,*Denisse M.C.,Deniimoreno,2010-02-16 21:41:34,0,107,418
739255015,Elisa Luna,reds_elisa,2012-08-05 15:16:10,0,53,444
51281512,Quiquin,enrique_ear,2009-06-26 17:59:55,0,248,298
2811553739,Manuel Garcia Lara,VICMAGALA,2014-10-06 15:01:59,0,2478,3585
93038526,Marcos José Pérez P.,darkmortem,2009-11-27 14:09:46,0,476,1135
374319007,Susana Rossi,NegraRossi,2011-09-15 21:21:31,0,146,120
212409952,Ja,JaYadcome,2010-11-05 18:32:40,0,128,548
1064961577076420608,Hovima,Hovima1,2018-11-20 13:20:00,0,8,88
841478134155358208,La Voz de la Salud Fit,CQCostaRica,2017-03-13 20:36:35,0,27,130
151659890,MGM ,mariaaagm,2010-06-03 17:20:17,0,7148,1272
436807642,Diego Reyes Juarez,diego_dunaham,2011-12-14 10:13:08,0,72,549
225930210,mike,ikkaro78,2010-12-12 15:04:18,0,519,464
269356260,Daniela Kuri Breña M,danikbm,2011-03-20 10:19:31,0,1097,565
