authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount
166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935869,133
70538650,XEU Noticias,xeunoticias,2009-08-31 17:51:03,0,252207,669
1047579686346416131,Miguel Gómez W ,MiguelG934,2018-10-03 14:10:35,0,2395,3164
598834435,Grupo Wurtlitzer,GrupoWurtlitzer,2012-06-03 19:47:30,0,34560,12110
1115810674184032256,Capsulepro22@gmail.com,capsulepro22,2019-04-09 20:56:10,0,3,52
69906216,Itandehui ,Itandehui_RoMa,2009-08-29 10:41:37,0,6788,3015
998524075214503936,Hola,tlalpense01,2018-05-21 05:21:06,0,25,66
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
3289027418,David Coello Young.,coellodavidg75,2015-07-23 10:31:25,0,258,986
20793893,zoomadre,zoomadre,2009-02-13 12:40:46,0,229,382
1261135106,arqMariaEugeniaG,mayuyagonzalez,2013-03-11 22:50:21,0,208,215
910863156590690304,Verónica,maveroguz13,2017-09-21 07:47:54,0,32,244
300239054,Leav10,leav_11,2011-05-17 06:49:11,0,383,496
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
103387589,Eduardo Hernandez,Edujaguar,2010-01-09 15:37:47,0,22,79
84120490,Guillermo Navarro,navarrocorp,2009-10-21 11:31:45,0,133,439
839225174,montejo,conella1,2012-09-22 00:33:33,0,0,7
726806982, JC Gutiérrez ,dragon02red,2012-07-30 14:38:25,0,30210,91
150510969,FreddyNeverStops,FreddyNeverStop,2010-05-31 21:29:20,0,529,1410
735972544864362496,Rotsen Chipicucho ,rotsen44,2016-05-26 17:15:03,0,532,1059
4806991876,Acabús,AcabusOficial,2016-01-14 13:23:16,0,2145,87
84120490,Guillermo Navarro,navarrocorp,2009-10-21 11:31:45,0,133,439
1155980679546593280,COMUNIDAD ACTIVA DE REPORTE A LA CIUDADANÍA,ActivaReporte,2019-07-29 17:17:25,0,2150,784
2434763696,isabel villarruel,reynita_isa,2014-04-08 20:39:21,0,385,802
1151545523545001984,HER. ‘Deus meumque jus’,HER41457702,2019-07-17 11:33:42,0,86,560
84951515,Luis Daniel Zamora H,dracbrujo,2009-10-24 16:21:09,0,149,192
990719873373306883,Andrés Guzmán,andresguzbj,2018-04-29 16:29:59,0,27430,3470
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
134853313,ro,fofin22,2010-04-19 10:49:05,0,25,209
250024665,J Cacer,Jcacer,2011-02-10 01:45:55,0,3307,4980
22999086,Verónica Orihuela,mvov,2009-03-05 17:42:07,0,823,519
621674043,Marco Silva,silvazarza,2012-06-28 23:21:33,0,10,133
917289265,J.Antonio,JAntonioAlcaraz,2012-10-31 11:10:59,0,196,919
900122660537077762,@telediario,telediario,2017-08-22 16:29:00,1,175388,817
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43179,86
1053976429,Constitucion de 1917 Times,Const_1917,2013-01-01 20:07:27,0,1143,1160
1005240629717331970,AUGUSTOI,AUGUSTOITURBIDE,2018-06-08 18:10:17,0,17,321
418101695,Alejandro Fernandez,rodillayhombro,2011-11-21 13:16:51,0,63,222
705468656281452544,Ross Garcia,Rossyy1985,2016-03-03 13:03:29,0,33,156
549638872,Patylu,SoyPatylu,2012-04-09 17:37:16,0,709,458
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926203,763
146201188,@jlledesma,jlledesma,2010-05-20 15:11:19,0,91,86
88826234,Yovax Antrax,Yovax_Antrax,2009-11-09 20:09:35,0,121,205
4806991876,Acabús,AcabusOficial,2016-01-14 13:23:16,0,2145,87
111206237,diana,mafeguilisumi,2010-02-03 22:01:17,0,33,330
298112510,JOEL,joelvdj,2011-05-13 12:30:36,0,697,4974
3053089004,Gabynes,gabynesma,2015-03-01 11:10:15,0,29,209
151955000,Tania Gutioli,TaniaGutioli,2010-06-04 11:43:33,0,185,514
2947421772,Emiliano Valadez,ValadezEmiliano,2014-12-28 18:51:02,0,22,128
72058326,Edo,erduado,2009-09-06 09:36:43,0,426,928
2522564776,JGP,Jgp76,2014-05-01 22:21:03,0,300,1034
67731941,federico castillo,fedecast,2009-08-21 16:02:23,0,243,974
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926203,763
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926210,763
1199221441,Aletsssssse,EZamsa,2013-02-19 19:33:46,0,25,188
1143710758938841089,Gabriel,Gabrielcronos2,2019-06-25 20:41:08,0,20,206
3362741,Sopitas,sopitas,2007-04-03 15:18:19,1,3247872,3596
27513297,PEDRO GOMEZ,celestunyuc,2009-03-29 15:51:56,0,293,371
118541732,Carlos Quintero,Quintero_Carlos,2010-02-28 18:59:53,0,80,506
459338662,KlicTV,KlicTV,2012-01-09 09:10:30,0,102,401
293063533,JORGE BECERRIL JB/8,MrElDiablo8,2011-05-04 12:00:15,1,172343,888
944271376419926016,Javier Miguel,javiermiguel86,2017-12-22 12:20:14,0,10,190
992443016240648192,alexis valet,valet_alexis,2018-05-04 10:37:08,0,10,158
69157813,Don Catsup,pepp_,2009-08-26 19:14:46,0,51,352
587025883,alejandro martinez,aleztm,2012-05-21 19:04:59,0,16,117
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926203,763
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926203,763
166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935871,133
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
320553978,Ana Ks,louvelyy,2011-06-19 21:40:33,0,128,1274
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926210,763
47379940,La Razón de México,LaRazon_mx,2009-06-15 10:50:35,1,157758,1160
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926203,763
902663712,René. ,Mateos_David_,2012-10-24 15:45:23,0,134,96
520098986,Pedro_Malo,israelggnp,2012-03-09 22:51:39,0,176,1055
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926203,763
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926203,763
465023737,M@V3RICK,maveruko,2012-01-15 15:44:28,0,1646,2102
136442871,Angry Bitch,Merolik,2010-04-23 17:46:01,0,241,198
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
18221635,Aitamalis,tijito,2008-12-18 12:49:28,0,79,138
4242514219,Eva Ramírez,EvaRmzGro,2015-11-14 23:50:46,0,196,274
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926203,763
166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935871,133
280165355,Madie Pudin,ymadie_,2011-04-10 13:39:19,0,850,1451
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
1413599030,El Sol de Lomas,elsoldelomas,2013-05-08 12:59:39,0,4467,2468
136442871,Angry Bitch,Merolik,2010-04-23 17:46:01,0,241,198
2355304148,Grupo BM Radio,gbmradio,2014-02-21 14:33:20,0,323,135
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43179,86
1168906795571658752,Canalización De Emergencias CDMX,CanalizacionC,2019-09-03 09:21:43,0,1918,152
198876562,Akela Tir na nog,Sandekkan,2010-10-05 07:42:33,0,54,40
198876562,Akela Tir na nog,Sandekkan,2010-10-05 07:42:33,0,54,40
256633050,Gustavo Ramirez,gus48_ramirez,2011-02-23 13:05:24,0,178,683
494630846,MyBattle,My_Battle,2012-02-16 21:09:14,0,118,225
129901591,Gab Ros,gabysrb,2010-04-05 13:10:37,0,18,161
185087766,emergencia,emergenciasver,2010-08-30 23:32:29,0,1577,151
1186139348309368832,Thelma Angélica Bolaños,ThelmaBolanos,2019-10-20 22:37:53,0,1,69
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
447438637,AlgodonDeAzucar9,Algodonsitu05,2011-12-26 16:10:23,0,323,1300
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
1145450239513509888,Roland,Roland46195615,2019-06-30 15:53:13,0,2,18
926894037813964800,Ale,Alejandro74978,2017-11-04 13:28:54,0,0,114
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
990719873373306883,Andrés Guzmán,andresguzbj,2018-04-29 16:29:59,0,27429,3470
584431389,Colonia Portales,La_Portales,2012-05-18 20:16:38,0,44700,15488
109709933,Dora PM,dtunita,2010-01-29 18:28:37,0,261,477
580230382,HHC,rotceh_1,2012-05-14 14:50:01,0,7,95
89837720,Areli Carreón ,arelibiciteka,2009-11-13 18:58:55,0,20636,2077
3410079854,Campestre Churubusco,LaCampestre_Ch,2015-08-31 20:27:59,0,4661,910
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
2355304148,Grupo BM Radio,gbmradio,2014-02-21 14:33:20,0,323,135
103354600,Ricardo El caifan,RicardoElCaifan,2010-01-09 13:25:35,0,112,613
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
214712761,Maite Lozano,maitelozano,2010-11-11 19:46:09,0,484,1211
71731518,Edgar A  Sánchez R.,century92,2009-09-04 22:59:07,0,812,1661
873566021319315457,Pedro Alvarado,PedroAl31771131,2017-06-10 09:42:24,0,1,99
200179397,𝓒𝓪𝓻𝓶𝓮𝓷 𝓥á𝔃𝓺𝓾𝓮𝔃,Ellenwen,2010-10-08 10:56:46,0,1306,960
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
77050780,Giovanna Hernández,Noevening,2009-09-24 15:45:44,0,979,1197
759179913542836224,Christian Arciniega,chrisdeyanez,2016-07-29 18:12:51,0,20,222
291783556,Eugenio Siliceo,ungeniux,2011-05-02 10:16:40,0,11,8
516865622,Rogelio Vergara H.,rogeliovfilms,2012-03-06 14:33:53,0,220,1222
92814289,@Misa,CELTA8,2009-11-26 13:02:16,0,37,1230
374815431,Emiliano Sandoval,milloo1403,2011-09-16 18:39:00,0,147,1419
805055444003659776,ruos,ruosoazul,2016-12-03 08:25:49,0,14,150
91119509,La Anaya,Lilian_Anaya,2009-11-19 08:58:20,0,1890,2547
1038772040,etern,mceternrap,2012-12-26 22:13:34,0,19,54
265102200,Rafael Martinez,slaughtering2ra,2011-03-12 19:15:19,0,156,768
192669619,NY,normayvalencia,2010-09-19 14:37:13,0,39,312
102797694,Maty Molina,matymn,2010-01-07 15:36:44,0,414,761
1123668146064326657,Emmanuel Arroyo,EmmaNull404,2019-05-01 13:18:57,0,41,323
93556472,Informativo Anáhuac   ,Xochimilco_MX,2009-11-29 22:03:05,0,5362,1182
123408751,Daniel McFly,mcflybm,2010-03-15 18:54:26,0,205,604
192669619,NY,normayvalencia,2010-09-19 14:37:13,0,39,312
1335263659,Centro Integrado de Operaciones Rosario,CIOR_Rosario,2013-04-07 16:43:41,0,29699,189
116493136,CAPUFE,CAPUFE,2010-02-22 11:12:06,1,1082211,27
823865341,Erika Calderón V,eryinboots,2012-09-14 13:38:57,0,169,345
313790795,retioDF,retioDF,2011-06-09 00:42:13,0,97261,1
1335263659,Centro Integrado de Operaciones Rosario,CIOR_Rosario,2013-04-07 16:43:41,0,29699,189
89837720,Areli Carreón ,arelibiciteka,2009-11-13 18:58:55,0,20636,2077
2426069250,Karla MiZtLi,KuZgAr,2014-04-03 13:14:38,0,362,1152
54321482,Reyes,reydaft,2009-07-06 14:25:43,0,7,33
185826384,البيرتو     Alberto,TritonSpeed,2010-09-01 16:56:53,0,341,1080
708556874610778112,gm,yonofuifuetete,2016-03-12 01:34:58,0,8,102
1679756640,illiana Ruvalcaba,IlliRuvalcaba,2013-08-17 22:01:35,0,615,531
118583900,Cesar Buenrostro Comunicólogo,Cesarbuenrostro,2010-02-28 22:05:53,0,13322,8059
3472860734,Rodrigo,rorrigogc,2015-09-06 11:36:07,0,12,71
48914165,Ivette.Villarreal,sivettevi,2009-06-19 21:23:01,0,16,367
2507897137,Tránsito Torreón,transitotorreon,2014-05-19 10:42:13,0,10169,33
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
2507897137,Tránsito Torreón,transitotorreon,2014-05-19 10:42:13,0,10169,33
224889538,Sailor Jupiter ,Suzurusu,2010-12-09 21:44:56,0,3452,4417
2493201511,アリス,shiro_arizu,2014-05-13 10:03:50,0,9,244
189606706,Ramkar Cruz,RamkarC,2010-09-11 12:42:31,0,16826,169
116493136,CAPUFE,CAPUFE,2010-02-22 11:12:06,1,1082211,27
1135911385123250176,Juan Carlos,juancarlos36141,2019-06-04 08:09:13,0,12,102
349477136,Insolente,Chamacade_porra,2011-08-05 22:46:47,0,1377,875
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
123060783,Judith,judas_jal,2010-03-14 15:28:31,0,40,199
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
65797233,Consejo Ciudadano Mx,elconsejomx,2009-08-14 20:04:13,1,75985,4506
2231865745,Alberto Lopez,ALBERTO72135466,2013-12-05 12:25:07,0,8,209
261093042,CryptoGuanGO,th39uan60,2011-03-05 00:24:40,0,25,23
536533529,Povil,Brepov,2012-03-25 12:28:40,0,131,295
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
293063533,JORGE BECERRIL JB/8,MrElDiablo8,2011-05-04 12:00:15,1,172344,888
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
2826319492,elbigdatamx,ElBigDataMx,2014-10-12 16:11:53,0,40355,18479
523701029,Cristina Peral Baez,CrisPeralBaez,2012-03-13 15:36:11,0,10,40
86222400,Frankie R.,rodf16,2009-10-29 20:27:52,0,50,132
75909635,Gabriela Salazar,igabrielavisual,2009-09-20 18:04:29,0,515,2139
4758944359,El Cocho,sgarrm,2016-01-14 10:36:21,0,211,977
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
992514835865841664,moy_tx@hotmail.com,moy_tx,2018-05-04 15:22:31,0,1,112
3162820825,Pablo Perez Ceron,pablichis74,2015-04-18 10:26:29,0,41,101
118306238,Isha Kingsley ?,AbbeyKingsley,2010-02-28 01:12:08,0,3909,1270
1164541394091945985,Lee,Lee34394704,2019-08-22 08:16:27,0,33,138
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
42918231,Marisol Aguilar,xolmarie,2009-05-27 10:31:10,0,1552,2472
42918231,Marisol Aguilar,xolmarie,2009-05-27 10:31:10,0,1552,2472
37487228,MJ TS,totita1919,2009-05-03 13:55:39,0,161,162
93035852,Claudia Silva,ClaudiavSilva,2009-11-27 13:53:16,0,2132,2567
48206728,El Diario de Coahuila,DiarioCoahuila,2009-06-17 20:06:42,0,45621,957
122445017,Claudia Celis,ccelist,2010-03-12 12:47:16,0,21,97
963120564348096515,Monumentos de México,patrimoniomx,2018-02-12 12:40:11,0,26520,12509
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926205,763
4826633656,Ciudadano Vigilante,VigilanteCDMX,2016-01-19 00:53:49,0,8326,519
2507897137,Tránsito Torreón,transitotorreon,2014-05-19 10:42:13,0,10169,33
818662140,joseherrera,herrer_73,2012-09-11 20:32:24,0,44,250
506739680,Jessy Ortega,Jesskatara,2012-02-27 20:24:07,0,49,305
89837720,Areli Carreón ,arelibiciteka,2009-11-13 18:58:55,0,20636,2077
351623658,Autopista Urbana Sur,AUSurMx,2011-08-09 08:27:13,0,14437,295
244745394,Kike Hurtado,KikeHurtadoG,2011-01-29 19:38:23,0,919,21
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
2809642689,Orlando Bonilla,BonillaOf,2014-10-06 01:29:42,0,196,2009
207684122,Radio Capital 830 AM,RdoCapital,2010-10-25 14:50:54,0,6527,702
351623658,Autopista Urbana Sur,AUSurMx,2011-08-09 08:27:13,0,14437,295
1207313306991710209,Gómez Medina José,GmezMedinaJos1,2019-12-18 08:55:12,0,1,26
108203556,LUIS VELA,LUISVELA87,2010-01-24 23:21:12,0,91,376
903097695899934725,lxm2608,LXM2608,2017-08-30 21:30:44,0,22,129
771747240318672898,Cristina Alejandra,cralveca,2016-09-02 10:30:55,0,27,140
871226019935428608,JUAN MENDEZ,Carlos125_6,2017-06-03 22:44:04,0,7,667
770280016252768256,José Luis Ramos,josluisramosord,2016-08-29 09:20:42,0,37,41
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43737,370
1335263659,Centro Integrado de Operaciones Rosario,CIOR_Rosario,2013-04-07 16:43:41,0,29699,189
138807871,Octavio H,tavodelsol,2010-04-30 11:12:36,0,1634,295
1236847104632512512,loryn2021,loryn2021,2020-03-08 20:52:03,0,3,26
440284223,CA,caldama19,2011-12-18 14:05:55,0,229,857
103150136,Adrián Rubalcava,AdrianRubalcava,2010-01-08 20:12:31,1,62807,1463
264932064,Ara,araanzaf,2011-03-12 12:08:50,0,612,322
116493136,CAPUFE,CAPUFE,2010-02-22 11:12:06,1,1082211,27
1159572289093902336,Santi ,ElQueSuspiria,2019-08-08 15:09:12,0,4,193
72922161,Patas Verdes,elprofdavii,2009-09-09 12:57:56,0,10,80
1229414946984931328,Xavy Miranda,XavyMiranda1,2020-02-17 08:39:09,0,1,46
119559295,Pequeño Runner,Robertitolopez,2010-03-03 18:47:34,0,281,1372
119049529,Mark Mcdonald,marcoamg2010,2010-03-02 08:27:37,0,47,206
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
45880331,Julio César,Mi_Raver,2009-06-09 10:50:48,0,2484,1498
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
910938287199653889,ماركوس ألونسو,alonso_Gcp,2017-09-21 12:46:26,0,41,860
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
253694236,Perdida en la red,Shaio_tv,2011-02-17 13:41:36,0,116,1198
2646916837,J. R. En México la democracia no es 1 solo hombre,winner19681711,2014-07-14 22:35:30,0,74,87
228412190,ArnoldLayne (Carlos),ArnoldoLaynes,2010-12-19 11:00:43,0,87,728
163088870,Policía Estatal de Querétaro,poesqro,2010-07-05 08:32:58,0,66375,135
155225775,Dragon_Lord,Lord_SxTwo,2010-06-13 08:30:37,0,1150,1740
54271244,Juan Gavilán,Refocilador,2009-07-06 11:28:37,0,330,531
69271342,Mariana Boggio N.,marianaboggion,2009-08-27 05:59:20,0,1182,1243
564327282,Ene Nol,dianairenenolas,2012-04-26 21:03:06,0,20,176
185628585,Cristóbal Lobato ,C_Lobato,2010-09-01 07:10:37,0,16006,547
2956219612,Adrian Cervantes,adriancb6,2015-01-02 00:53:26,0,120,574
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
36594612,Jorge Armendariz,jorkjagger,2009-04-29 22:25:05,0,789,2433
187600280,PSK Vialidad,PSK_Vialidad,2010-09-06 11:35:51,0,4671,78
187600280,PSK Vialidad,PSK_Vialidad,2010-09-06 11:35:51,0,4671,78
187600280,PSK Vialidad,PSK_Vialidad,2010-09-06 11:35:51,0,4671,78
564327282,Ene Nol,dianairenenolas,2012-04-26 21:03:06,0,20,176
256067511,NOESTANLOSCAPULS.,ELCAPUL,2011-02-22 09:56:25,0,22,383
103076551,marisol,rockmaris,2010-01-08 14:14:43,0,220,1096
415282601,JORGE SALAZAR,JORGESALAZAR53,2011-11-17 22:11:13,0,13,82
994367442,martha valdez,acassiadorada,2012-12-06 22:52:10,0,66,120
120594394,Espejored,Espejored,2010-03-06 17:21:29,0,59488,50700
1860657931,Ana Muñoz,Anapau80M,2013-09-13 07:33:49,0,54,273
2917848992,Maddy Cic ,NancyCiconne,2014-12-03 11:36:36,0,297,460
50221982,Alexis Ivan,alexsk84ever,2009-06-23 23:13:05,0,97,768
50221982,Alexis Ivan,alexsk84ever,2009-06-23 23:13:05,0,97,768
315451237,YO LO VI.,Gato_Samm,2011-06-11 16:06:46,0,14946,12
585339882,yollotl necahual,julyehecatl,2012-05-19 19:32:51,0,1037,784
876788725,Plumas Atómicas,plumasatomicas,2012-10-12 19:05:08,0,24368,3151
1123331550819565571,Jacky Monroy,JackyMonroy4,2019-04-30 15:01:27,0,1,27
2283415722,G U S T O S O     ,samy_castaneda,2014-01-09 04:55:58,0,750,823
133562734,Oscar,tecnoscar,2010-04-15 21:16:24,0,487,1011
4806991876,Acabús,AcabusOficial,2016-01-14 13:23:16,0,2145,87
315451237,YO LO VI.,Gato_Samm,2011-06-11 16:06:46,0,14946,12
52151507, Marite ,ttsnoopy,2009-06-29 13:02:43,0,11771,11809
752946365500534784,Entretanto Mx,Entretanto_Mx,2016-07-12 13:22:57,0,937,410
281799584,Vandal Proud.,vandal_proud,2011-04-13 18:28:50,0,671,1705
133686917,Luis Miguel Barañano Gro.,condorelampago,2010-04-16 05:27:13,0,629,273
329874797,InsurgentePress,InsurgentePress,2011-07-05 13:09:58,0,14279,4690
166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935866,133
94677477,hector plaza,alcapotitone,2009-12-04 17:59:38,0,3888,4375
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926197,763
154658777,Yeyos,OlYeyos,2010-06-11 15:29:07,0,111,1632
1329907663,ViriBM,ViriVbm,2013-04-05 13:13:06,0,18,79
187600280,PSK Vialidad,PSK_Vialidad,2010-09-06 11:35:51,0,4671,78
587219880,Eddie-2377,Edy_V77,2012-05-21 22:30:53,0,2056,3760
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926197,763
1053976429,Constitucion de 1917 Times,Const_1917,2013-01-01 20:07:27,0,1143,1160
3164657640,Karmina guerrero,KarminaGuerrero,2015-04-19 21:04:59,0,99,560
179608253,HILDA FLORES,HILDAFLORESF,2010-08-17 12:15:36,0,59,251
151563996,Raúl DLM,raul_delamora,2010-06-03 12:06:51,0,52,985
4558248494,Arthuro Lemus,ArthuroLemus,2015-12-14 11:08:58,0,30,572
38519038,Poison Viry (Taylor's version),PoisonViry,2009-05-07 15:16:03,0,208,1080
867548854236872704,BB×MR ,sarah880106,2017-05-24 19:12:19,0,107,182
123902169,Gil Molina,Gil_Molina,2010-03-17 09:35:12,0,1081,4998
128099039,Juan Carlos Alarcón ,amarilloalarcon,2010-03-30 21:02:00,0,28553,8019
109768966,Astrid,ashiely_etoile,2010-01-29 23:35:44,0,545,2737
476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370
3497046432,mediterraneo1821,andresmoraless9,2015-09-08 15:24:19,0,112,1426
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926198,763
560780122,𝔈𝔲𝔫𝔦𝔠𝔢 𝔙𝔦𝔯𝔦𝔡𝔦𝔞𝔫𝔞 ,euunnx,2012-04-22 20:48:44,0,134,620
565970088,Alejandro Verduzco,verduzco86,2012-04-28 19:42:51,0,45,311
128587491,David Funk Soldier,corredavidcorre,2010-04-01 09:28:34,0,1056,1535
2532288647,Nancy,nerinancy24,2014-05-05 22:19:40,0,17,240
2935656905,Te veo df,teveodf,2014-12-21 12:36:45,0,1933,2109
87350793,SUUMA Voluntarios ,SUUMA_CDMX,2009-11-03 21:07:26,0,43180,86
91734792,Christopher Pavón,Ch_pavon17,2009-11-21 23:57:23,0,193,986
2293886347,ALEJANDRO ALVAREZ,ALEJAND02646014,2014-01-15 23:14:11,0,7,3
133686917,Luis Miguel Barañano Gro.,condorelampago,2010-04-16 05:27:13,0,629,273
189606706,Ramkar Cruz,RamkarC,2010-09-11 12:42:31,0,16826,169
708088889785778177,Cruz Roja Sonora,CruzRojaSonora,2016-03-10 18:35:21,0,1097,152
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926198,763
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
107541211,Lula Perez,lula_df,2010-01-22 16:41:52,0,486,1211
165656391,CineMasPod,cinemaspod,2010-07-11 23:24:58,0,15134,134
255346872,VIk ALDUCIN,v1c4lduc1n,2011-02-20 23:00:00,0,7,149
452553593,Dulce Ríos,Dullce21,2012-01-01 18:23:17,0,327,599
313790795,retioDF,retioDF,2011-06-09 00:42:13,0,97262,1
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926198,763
166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935866,133
189606706,Ramkar Cruz,RamkarC,2010-09-11 12:42:31,0,16827,169
135646062,Gaby San M,gabysanm,2010-04-21 16:19:56,0,276,533
1139742233337507841,Víctor Manuel Valadez,VctorMa89964529,2019-06-14 21:51:38,0,2,9
745758809553940481,Adolfo Mateos,dofo0710,2016-06-22 17:22:10,0,7,92
1099034271547904001,PolicíasUnidos,UnidosPolicias,2019-02-22 13:52:44,0,183,224
922799281999925248,Jesus Castellanos,jkastellano,2017-10-24 06:17:48,0,15,103
826934966994993152,VROLOk,vrolokvi,2017-02-01 17:27:14,0,693,417
278810680,Luis Guerrero,Dir_Senshi67,2011-04-07 19:09:32,0,19,53
1006733580729573376,Robert Rodriguez,RobertR88126834,2018-06-12 21:02:44,0,38,41
71731518,Edgar A  Sánchez R.,century92,2009-09-04 22:59:07,0,812,1661
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897302,69
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926198,763
2421405673,CENTRO HALTUNG,CENTROHALTUNG,2014-03-31 20:37:45,0,50,130
128099039,Juan Carlos Alarcón ,amarilloalarcon,2010-03-30 21:02:00,0,28573,8019
1549371482,X Un MoReLoS + SeGuRo,Mor_en_lucha,2013-06-26 17:59:29,0,6136,4727
459490458,Faby García Villafaña,fgavilla,2012-01-09 12:40:01,0,8010,2062
1138541984564404224,ESPARTANO,Antonio78620977,2019-06-11 14:22:16,0,3,239
173245213,Mars Attack,Lacabralocaa,2010-07-31 15:51:51,0,3305,119
153151618,Tavo Aguilar,TavoAguilar90,2010-06-07 14:35:01,0,315,298
40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69
3074743687,Guillermo Rendón,glaurungho,2015-03-12 00:17:53,0,997,1644
195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926206,763
303585529,lopezcordoba1,lopezcordoba1,2011-05-22 21:59:44,0,1076,2068
